#motif_id	motif_name	motif_description	source_name	source_version	gene_name	motif_similarity_qvalue	similar_motif_id	similar_motif_description	orthologous_identity	orthologous_gene_name	orthologous_species	description
._PGSC0003DMG400003357	._PGSC0003DMG400003357	PGSC0003DMG400003357	CIS_BP	1.1	PGSC0003DMG400003357	0	None	None	1	ABF1	None	BAF1_ABF1
M10860_3.00_PGSC0003DMG400025479	M10860_3.00_PGSC0003DMG400025479	PGSC0003DMG400025479	CIS_BP	1.1	PGSC0003DMG400025479	0	None	None	1	AP2	None	AP2
M00772_3.00_PGSC0003DMG400025582	M00772_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M00774_3.00_PGSC0003DMG400025582	M00774_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M00775_3.00_PGSC0003DMG400025582	M00775_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M00776_3.00_PGSC0003DMG400025582	M00776_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M00912_3.00_PGSC0003DMG400025582	M00912_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M00919_3.00_PGSC0003DMG400025582	M00919_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M00920_3.00_PGSC0003DMG400025582	M00920_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M01127_3.00_PGSC0003DMG400025582	M01127_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M01128_3.00_PGSC0003DMG400025582	M01128_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M01695_3.00_PGSC0003DMG400025582	M01695_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M01704_3.00_PGSC0003DMG400025582	M01704_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M01708_3.00_PGSC0003DMG400025582	M01708_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M01711_3.00_PGSC0003DMG400025582	M01711_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M01713_3.00_PGSC0003DMG400025582	M01713_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M01715_3.00_PGSC0003DMG400025582	M01715_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M01716_3.00_PGSC0003DMG400025582	M01716_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M06984_3.00_PGSC0003DMG400025582	M06984_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M06985_3.00_PGSC0003DMG400025582	M06985_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M06993_3.00_PGSC0003DMG400025582	M06993_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M07011_3.00_PGSC0003DMG400025582	M07011_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M07012_3.00_PGSC0003DMG400025582	M07012_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M07029_3.00_PGSC0003DMG400025582	M07029_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M07030_3.00_PGSC0003DMG400025582	M07030_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M07050_3.00_PGSC0003DMG400025582	M07050_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M07051_3.00_PGSC0003DMG400025582	M07051_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M07058_3.00_PGSC0003DMG400025582	M07058_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M07059_3.00_PGSC0003DMG400025582	M07059_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M07062_3.00_PGSC0003DMG400025582	M07062_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M07063_3.00_PGSC0003DMG400025582	M07063_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M07077_3.00_PGSC0003DMG400025582	M07077_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M07078_3.00_PGSC0003DMG400025582	M07078_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M07079_3.00_PGSC0003DMG400025582	M07079_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M07080_3.00_PGSC0003DMG400025582	M07080_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M10831_3.00_PGSC0003DMG400025582	M10831_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M10848_3.00_PGSC0003DMG400025582	M10848_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M10849_3.00_PGSC0003DMG400025582	M10849_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M10850_3.00_PGSC0003DMG400025582	M10850_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M10853_3.00_PGSC0003DMG400025582	M10853_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M10858_3.00_PGSC0003DMG400025582	M10858_3.00_PGSC0003DMG400025582	PGSC0003DMG400025582	CIS_BP	1.1	PGSC0003DMG400025582	0	None	None	1	AP2	None	AP2
M00772_3.00_PGSC0003DMG400025797	M00772_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M00774_3.00_PGSC0003DMG400025797	M00774_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M00775_3.00_PGSC0003DMG400025797	M00775_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M00776_3.00_PGSC0003DMG400025797	M00776_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M00912_3.00_PGSC0003DMG400025797	M00912_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M00919_3.00_PGSC0003DMG400025797	M00919_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M00920_3.00_PGSC0003DMG400025797	M00920_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M01128_3.00_PGSC0003DMG400025797	M01128_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M01177_3.00_PGSC0003DMG400025797	M01177_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M01182_3.00_PGSC0003DMG400025797	M01182_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M01688_3.00_PGSC0003DMG400025797	M01688_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M01695_3.00_PGSC0003DMG400025797	M01695_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M01698_3.00_PGSC0003DMG400025797	M01698_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M01704_3.00_PGSC0003DMG400025797	M01704_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M01708_3.00_PGSC0003DMG400025797	M01708_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M01711_3.00_PGSC0003DMG400025797	M01711_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M01714_3.00_PGSC0003DMG400025797	M01714_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M01715_3.00_PGSC0003DMG400025797	M01715_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M01716_3.00_PGSC0003DMG400025797	M01716_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M01725_3.00_PGSC0003DMG400025797	M01725_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M06967_3.00_PGSC0003DMG400025797	M06967_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M06968_3.00_PGSC0003DMG400025797	M06968_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M06980_3.00_PGSC0003DMG400025797	M06980_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M06981_3.00_PGSC0003DMG400025797	M06981_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M06984_3.00_PGSC0003DMG400025797	M06984_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M06985_3.00_PGSC0003DMG400025797	M06985_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M06993_3.00_PGSC0003DMG400025797	M06993_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M07011_3.00_PGSC0003DMG400025797	M07011_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M07012_3.00_PGSC0003DMG400025797	M07012_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M07021_3.00_PGSC0003DMG400025797	M07021_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M07022_3.00_PGSC0003DMG400025797	M07022_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M07043_3.00_PGSC0003DMG400025797	M07043_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M07050_3.00_PGSC0003DMG400025797	M07050_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M07051_3.00_PGSC0003DMG400025797	M07051_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M07058_3.00_PGSC0003DMG400025797	M07058_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M07059_3.00_PGSC0003DMG400025797	M07059_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M07062_3.00_PGSC0003DMG400025797	M07062_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M07063_3.00_PGSC0003DMG400025797	M07063_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M07075_3.00_PGSC0003DMG400025797	M07075_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M07076_3.00_PGSC0003DMG400025797	M07076_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M07079_3.00_PGSC0003DMG400025797	M07079_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M07080_3.00_PGSC0003DMG400025797	M07080_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M07081_3.00_PGSC0003DMG400025797	M07081_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M07082_3.00_PGSC0003DMG400025797	M07082_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M07087_3.00_PGSC0003DMG400025797	M07087_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M07088_3.00_PGSC0003DMG400025797	M07088_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M10831_3.00_PGSC0003DMG400025797	M10831_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M10848_3.00_PGSC0003DMG400025797	M10848_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M10849_3.00_PGSC0003DMG400025797	M10849_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M10850_3.00_PGSC0003DMG400025797	M10850_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M10851_3.00_PGSC0003DMG400025797	M10851_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M10852_3.00_PGSC0003DMG400025797	M10852_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M10853_3.00_PGSC0003DMG400025797	M10853_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
M10858_3.00_PGSC0003DMG400025797	M10858_3.00_PGSC0003DMG400025797	PGSC0003DMG400025797	CIS_BP	1.1	PGSC0003DMG400025797	0	None	None	1	AP2	None	AP2
._PGSC0003DMG400025989	._PGSC0003DMG400025989	PGSC0003DMG400025989	CIS_BP	1.1	PGSC0003DMG400025989	0	None	None	1	AP2	None	AP2
._PGSC0003DMG400025991	._PGSC0003DMG400025991	PGSC0003DMG400025991	CIS_BP	1.1	PGSC0003DMG400025991	0	None	None	1	AP2	None	AP2
M01176_3.00_PGSC0003DMG400026035	M01176_3.00_PGSC0003DMG400026035	PGSC0003DMG400026035	CIS_BP	1.1	PGSC0003DMG400026035	0	None	None	1	AP2	None	AP2
M01709_3.00_PGSC0003DMG400026035	M01709_3.00_PGSC0003DMG400026035	PGSC0003DMG400026035	CIS_BP	1.1	PGSC0003DMG400026035	0	None	None	1	AP2	None	AP2
M07019_3.00_PGSC0003DMG400026035	M07019_3.00_PGSC0003DMG400026035	PGSC0003DMG400026035	CIS_BP	1.1	PGSC0003DMG400026035	0	None	None	1	AP2	None	AP2
M07020_3.00_PGSC0003DMG400026035	M07020_3.00_PGSC0003DMG400026035	PGSC0003DMG400026035	CIS_BP	1.1	PGSC0003DMG400026035	0	None	None	1	AP2	None	AP2
M07036_3.00_PGSC0003DMG400026035	M07036_3.00_PGSC0003DMG400026035	PGSC0003DMG400026035	CIS_BP	1.1	PGSC0003DMG400026035	0	None	None	1	AP2	None	AP2
M07037_3.00_PGSC0003DMG400026035	M07037_3.00_PGSC0003DMG400026035	PGSC0003DMG400026035	CIS_BP	1.1	PGSC0003DMG400026035	0	None	None	1	AP2	None	AP2
M07056_3.00_PGSC0003DMG400026035	M07056_3.00_PGSC0003DMG400026035	PGSC0003DMG400026035	CIS_BP	1.1	PGSC0003DMG400026035	0	None	None	1	AP2	None	AP2
M07057_3.00_PGSC0003DMG400026035	M07057_3.00_PGSC0003DMG400026035	PGSC0003DMG400026035	CIS_BP	1.1	PGSC0003DMG400026035	0	None	None	1	AP2	None	AP2
M07074_3.00_PGSC0003DMG400026035	M07074_3.00_PGSC0003DMG400026035	PGSC0003DMG400026035	CIS_BP	1.1	PGSC0003DMG400026035	0	None	None	1	AP2	None	AP2
M10845_3.00_PGSC0003DMG400026035	M10845_3.00_PGSC0003DMG400026035	PGSC0003DMG400026035	CIS_BP	1.1	PGSC0003DMG400026035	0	None	None	1	AP2	None	AP2
M10863_3.00_PGSC0003DMG400026035	M10863_3.00_PGSC0003DMG400026035	PGSC0003DMG400026035	CIS_BP	1.1	PGSC0003DMG400026035	0	None	None	1	AP2	None	AP2
M10864_3.00_PGSC0003DMG400026035	M10864_3.00_PGSC0003DMG400026035	PGSC0003DMG400026035	CIS_BP	1.1	PGSC0003DMG400026035	0	None	None	1	AP2	None	AP2
M10865_3.00_PGSC0003DMG400026035	M10865_3.00_PGSC0003DMG400026035	PGSC0003DMG400026035	CIS_BP	1.1	PGSC0003DMG400026035	0	None	None	1	AP2	None	AP2
M00775_3.00_PGSC0003DMG400026046	M00775_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M00776_3.00_PGSC0003DMG400026046	M00776_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M00919_3.00_PGSC0003DMG400026046	M00919_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M00920_3.00_PGSC0003DMG400026046	M00920_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M01127_3.00_PGSC0003DMG400026046	M01127_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M01177_3.00_PGSC0003DMG400026046	M01177_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M01684_3.00_PGSC0003DMG400026046	M01684_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M01697_3.00_PGSC0003DMG400026046	M01697_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M01701_3.00_PGSC0003DMG400026046	M01701_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M01710_3.00_PGSC0003DMG400026046	M01710_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M01711_3.00_PGSC0003DMG400026046	M01711_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M01712_3.00_PGSC0003DMG400026046	M01712_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M01713_3.00_PGSC0003DMG400026046	M01713_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M01714_3.00_PGSC0003DMG400026046	M01714_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M07017_3.00_PGSC0003DMG400026046	M07017_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M07018_3.00_PGSC0003DMG400026046	M07018_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M07029_3.00_PGSC0003DMG400026046	M07029_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M07030_3.00_PGSC0003DMG400026046	M07030_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M07031_3.00_PGSC0003DMG400026046	M07031_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M07032_3.00_PGSC0003DMG400026046	M07032_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M07043_3.00_PGSC0003DMG400026046	M07043_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M07058_3.00_PGSC0003DMG400026046	M07058_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M07059_3.00_PGSC0003DMG400026046	M07059_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M07077_3.00_PGSC0003DMG400026046	M07077_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M07078_3.00_PGSC0003DMG400026046	M07078_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M07079_3.00_PGSC0003DMG400026046	M07079_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M07080_3.00_PGSC0003DMG400026046	M07080_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M07081_3.00_PGSC0003DMG400026046	M07081_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M07082_3.00_PGSC0003DMG400026046	M07082_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M07087_3.00_PGSC0003DMG400026046	M07087_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M07088_3.00_PGSC0003DMG400026046	M07088_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M10826_3.00_PGSC0003DMG400026046	M10826_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
M10827_3.00_PGSC0003DMG400026046	M10827_3.00_PGSC0003DMG400026046	PGSC0003DMG400026046	CIS_BP	1.1	PGSC0003DMG400026046	0	None	None	1	AP2	None	AP2
